Project_ID,Project_Name,Country,City,Contractor_Name,Equipment_ID,Equipment_Type,Usage_Hours,Downtime_Hours,Maintenance_Status,Material_Type,Quantity_Used,Unit_Cost,Supplier_Name,Project_Budget,Actual_Cost,Currency,Payment_Status,Start_Date,End_Date,Actual_Completion_Date,Delay_Days
ZAF_11312,Cape Town Coastal Works,South Africa,Durban,Nylestone Construction,EQ-4875,Crane,161.2,11.2,Running,Limestone,419 bags,50907.1,Lagos Industrial Supply,10680330.8,16541134.09,GHS,PENDING,2024-05-01,02-Nov-2024,03/14/25,132
GHA/11313,Tamale Waterline Project,Ghana,Accra,Deltacore Buildrs,EQ-5371,Crane,171.3,0.6,OK,Sand,211 bags,"50,604",Kilimanjaro Cment,1236025.81,1617019.34,ZAR,PARTIAL,2023/06/30 00:00,05-Oct-2023,2024-01-28,115
ZAF11314,Durban Freight Corridor,South Africa,Cape Town,Ubora Constructions,EQ-3472,Crane,167.7,0.3,bad,Sand,65.66 tons,2817891.89,Kilimanjaro Cment,5033416.8,7020697.73,zar,delayed,01/30/23,2023-08-23,2024/05/11 00:00,262
KEN11315,Machakos Estate Infrastructure,Kenya,Eldoret,Sahara Build Company,EQ-4626,Crane,6.7,13.7,bad ,Steel,59.02 tons,1919817.16,TerraMix Logistic,18971110.62,34957166.46,zar,PENDING,13-Apr-2026,11-Sep-2026,2027/10/28 00:00,120
ZAF-1316,Port Elizabeth Harbour Road,South Africa,Port Elizabeth,Ubora Construction,EQ-7431,Crane,7.0,59.1,SERVICED,Sand,162031kg,1662623.72,Cemex Spply,"KES 16,655,420",24150680.34,USD,part-paid,09/25/24,04/18/25,,4
NGA-11317,Benin City Flyover Phase,Nigeria,Abuja,mara civil wroks,EQ-4633,Bulldozer,-55.4,30.0,service-needed,Sand,128822kg,"NGN 4,439,580.41",TerraMix Logistics,13725329.8,13541289.96,NGN,delayed,22-Apr-2024,2024/08/10 00:00,,0
ZAF-11318,Cape Town Coastal Works,South Africa,Johannesburg,ubora constructions,EQ-8714,Excavator,179.8,22.5,SERVICED,Gravel,282 bags,"3,893,519",Lagos Industrial Supplies,951973.59,806281.38,KES,PARTIAL,21/03/2024,16/09/2024,02/20/25,15
NGA 11319,Port Harcourt Port Link,Nigeria,Port Harcourt,DeltaCore Builders,EQ-2202,Grader,157.9,23.1,SERVICED,Steel,43.6 tons,170973.5,Cemex Supply,4169751.22,3681043.48,usd,PENDING,2023-10-18,29-Mar-2025,2025/04/01 00:00,3
NGA 11320,Lagos Expressway Upgrade,Nigeria,Lagos,Kentech Engineering,EQ-8105,Loader,109.5,29.7,bad,Cement,290.59 tons,2200765.4,WestStone Material,16561972.83,14779882.28,usd,Paid,01/09/2025,2026/06/07 00:00,22/07/2026,45
ZAF_11321,Polokwane Industrial Estate,South Africa,Cape Town,Sahara Build Co,EQ-3518,Loader,122.2,52.3,needs repair,Sand,187.31 tons,123277.29,Lagos Ind. Supply,100327193.21,120553282.22,USD,delayed,11/24/25,04-Apr-2026,20/08/2026,138
KEN 11322,Thika Bridge Works,Kenya,Kisumu,Build Rite Contractors,,Crane,12.9,43.3,ok,Sand,291296kg,80255.26,Kilimanjaro Cment,9609058.77,9043342.51,ZAR,PENDING,06/11/23,08/11/23,05-Jul-2023,-37
GHA-11323,HO MARKET REDEVELOPMENT,Ghana,Accra,Ubora Construction,EQ-4750,Excavator,23.0,73.0,bad,Sand,357957kg,641686.25,Kilimanjaro Cment,521921.61,495192.11,NGN,Paid,03/28/26,2027-01-12,06/25/27,164
GHA_11324,Tamale Waterline Project,Ghana,Kumasi,Ubora Construction,EQ-3517,Crane,172.7,75.3,BAD,Cement,91.53 tons,"GHS 1,764,714.53",Cemex Supply,25813501.55,37052439.73,GHS,Pending,2023/12/26 00:00,2024-03-07,2024/06/19 00:00,-10
KEN11325,Kisumu Waterfront Rehab,Kenya,Thika,Ubora Construction,EQ-7927,Grader,-53.7,32.4,Ok,Limestone,67.3 tons,511671.24,Savanna Aggregates,2120275.36,2065101.7,GHS,partial,19/10/2024,2024-11-19,27-Dec-2024,38
ZAF-1326,Port Elizabeth Harbour Road,South Africa,Cape Town,Sahara Build Company,EQ-7128,Crane,1547.3,37.0,service due,Cement,362.6 tons,1950760.31,African Steel Traders,1699692.34,1661815.94,KES,partial,02/11/25,26-Jan-2026,,30
NGA11327,Kano Industrial Road,Nigeria,Benin City,Apex Infra Ltd,EQ-9116,Excavator,164.6,45.6,OK,Sand,89.42 tons,"USD 29,191.79",Cape Build Mart,,27052227.51,ZAR,Delayed,26/12/2024,2025-03-05,08-May-2025,64
KEN/10656,Kano Industrial Road,Nigeria,Benin City,BuildRight Contractors,EQ-6394,Crane,82.1,40.4,running,Sand,428 bags,7013880.48,WestStone Materials,548660.08,539958.18,NGN,Paid,2024-07-17,2025/08/27 00:00,,-3
KEN-1329,Nairobi Ring Road Expansion,Kenya,Mombasa,Sahara Build Co,EQ4797,Grader,105.5,28.7,degraded,Cement,144.83 tons,unknown,CAPE BUILD MART,146356606.95,203864740.2,zar,Paid,21-Dec-2024,08/11/25,08/11/25,0
NGA11330,Jos Regional Access Road,Nigeria,Benin City,BuildRight Contractors,EQ-7770,Loader,19.9,0,needs repair,Gravel,284801kg,3519324.53,Lagos Industrial Supply,49518017.99,65982414.52,USD,Pending,10/11/25,02/23/27,06/24/27,121
ZAF_11331,Pretoria Civic Build,South Africa,Polokwane,Kubwa Engineering,EQ-2199,Loader,52.1,,needs repair,Gravel,172.69 tons,52485.38,Nile Quarries,"ZAR 4,769,354",6417524.35,ZAR,partial,2024-03-16,07/16/25,2025-09-05,51
NGA/11332,Benin City Flyover Phase,Nigeria,Kano,Mara Civil Wroks,EQ-8043,Grader,239.4,50.8,needs repair,Gravel,354 bags,2376562.17,Lagos Industrial Supply,14827953.07,13101818.88,ZAR,Paid,12-Feb-2025,04/12/26,09/28/26,169
GHA/11333,Sunyani District Road,Ghana,Tamale,BuildRight Contractors,EQ-6569,Excavator,2.2,,Needs Repair,Gravel,411.73 tons,"307,342",Cape Buildmart,35771697.14,41291421.62,GHS,Pending,13-Sep-2023,29/12/2023,2024/02/18 00:00,51
ZAF11334,Cape Town Coastal Works,South Africa,Bloemfontein,Sahara Build Co,EQ-9051,Crane,204.3,10.3,needs repair,Limestone,404.12 tons,1772952.37,Kilimanjaro Cement,36073269.41,30126099.18,USD,PENDING,03/30/25,16-Dec-2025,,30
NGA_11335,Jos Regional Access Road,Nigeria,Lagos,Mara Civil Works,EQ-5295,Bulldozer,21.2,31.0,SERVICED,Cement,406 bags,4545098.07,Kilimanjaro Cement,9017467.53,7451422.19, NGN,Delayed,2025/09/25 00:00,2025/11/14 00:00,2026-02-13,91
NGA_11336,Abuja Civic Centre Works,Nigeria,Kano,Kubwa Engineering,EQ-8896,Loader,134.1,12.5,SERVICED,Gravel,44189kg,7189035.14,West Stone Materials,32592491.61,42108152.17,usd,paid,07/14/23,2024/01/26 00:00,05/16/24,111
ZAF_11337,Polokwane Industrial Estate,South Africa,Cape Town,Kentech Eng,EQ-6448,Excavator,235.7,31.9,SERVICED,Gravel,,"ZAR 1,491,900.30",WestStone Materials,2047316.19,2117150.25,ghs,delayed,24/02/2025,13/10/2025,16/02/2026,126
ZAF-11338,Pretoria Civic Build,South Africa,Polokwane,Ubora Constructions,EQ-4926,Excavator,103.7,43.1,needs repair,Sand,333.85 tons,2318671.28,Cemex Spply,14360438.63,16229619.28,NGN,Paid,11/05/2024,24-Jun-2025,13/11/2025,142
KEN10383,Durban Freight Corridor,South Africa,Pretoria,Build Rite Contractors,EQ-2456,Grader,180.2,14.8,Needs Repair,Gravel,139101kg,unknown,Cemex Supply,27643298.43,36380108.16,NGN,partial,01/05/26,2027/04/17 00:00,22-Jun-2027,66
GHA-1340,Takoradi Logistics Yard,Ghana,Tema,Nylestone Construction,EQ-6840,Crane,-51.4,50.9,BAD,Limestone,148829kg,-,Terramix Logistcs,20608881.12,17847192.42,KES,Paid,08/12/2025,2027/02/08 00:00,21-Jan-2027,-18
NGA-1341,Ibadan Drainage Expansion,Nigeria,Benin City,Kubwa Engr,EQ3976,Crane,77.2,43.8,degraded,Steel,299552kg,"NGN 17,832,074.28",Afri Steel Traders,129422731.6,107580519.15,GHS,Delayed,24/03/2026,08/08/2026,2026/08/05 00:00,-3
ZAF-1342,Polokwane Industrial Estate,South Africa,Polokwane,Kubwa Engr,EQ-9286,Excavator,38.2,70.0,Needs Repair,Gravel,59 bags,181930.81,African Steel Traders,1459352.72,1605754.06,KES,paid,30/03/2023,2023-06-06,29-Apr-2023,-38
GHA/11343,tema container road,Ghana,Accra,Ubora Construction,EQ5363,Loader,170.0,48.0,Needs Repair,Steel,383544kg,284885.27,Nile Quarrys,13207849.82,14443294.71,USD,Paid,08/12/2023,2024/11/16 00:00,2025/02/15 00:00,91
ZAF 11344,Port Elizabeth Harbour Road,South Africa,Pretoria,Kubwa Engineering,EQ-8817,Bulldozer,171.8,176.7,needs repair,Steel,63 bags,2562929.52,West Stone Materials,977166.85,749292.89,ZAR,paid,13/02/2023,04/29/23,01-May-2023,2
NGA-11345,Jos Regional Access Road,Nigeria,Ibadan,NileStone Construction,EQ-1499,Bulldozer,23.0,48.2,ok,Steel,178268kg,12392181.84,Cape Build Mart,431027.38,402015.56,GHS,delayed,08-Sep-2025,2026/09/11 00:00,2027/02/02 00:00,144
KEN-11346,Nairobi Ring Road Expansion,Kenya,Kisumu,Prime Span Africa,EQ-4862,Loader,178.5,23.9,BAD,Steel,131 bags,2813840.44,Nile Quarries,2827468.38,4085301.5,GHS,Paid,10/02/25,23/11/2026,2027/01/13 00:00,51
ZAF_11347,Bloemfontein Utilities Upgrade,South Africa,Polokwane,Apex Infrastucture,EQ-9980,Loader,237.0,78.2,Needs Repair,Steel,22 bags,75294.32,Kilimanjaro Cment,796207.75,1173376.66,USD,PENDING,08/10/2024,05-Aug-2025,2026-01-28,176
NGA_11348,Ibadan Drainage Expansion,Nigeria,Calabar,mara civil wroks,,Grader,121.7,522.3,degraded,Limestone,381366kg,"NGN 17,138,846.70",Lagos Ind. Supply,1641516.87,2377345.64,ZAR,Paid,2024-08-10,16-Jun-2025,2025-06-13,15
NGA-1349,Calabar Waterfront Works,Nigeria,Port Harcourt,NileStone Construction,EQ-3896,Grader,170.6,70.6,bad,Sand,191712kg,12485.8,WestStone Material,1694674.3,1292917.86,kes,PENDING,09/05/2023,07/03/23,2023-09-18,120
ZAF-11350,Johannesburg Transit Upgrade,South Africa,Pretoria,Ubora Construction,EQ-8862,Excavator,198.9,33.3,needs repair,Steel,about 20,2264915.85,African Steel Traders,"USD 1,310,868",1300579.48,USD,delayed,2023-11-27,07/01/2025,2025/06/20 00:00,164
NGA-11351,Lagos Expressway Upgrade,Nigeria,Kano,Sahara Build Co,EQ-4089,Excavator,38.1,42.3,running,Cement,431819kg,"10,038,055",savanna aggregates,29148964.86,39339013.18,ZAR,PENDING,2024/07/13 00:00,31-Dec-2024,06/06/25,157
ZAF 11352,Johannesburg Transit Upgrade,South Africa,Cape Town,Mara Civil Works,EQ-5424,Excavator,47.0,77.7, needs repair,Limestone,276.1 tons,2338914.43,Kilimanjaro Cment,801892.83,1554595.74,GHS,paid,2023-07-04,2024-11-05,02/21/25,108
GHA-1353,TEMA CONTAINER ROAD,Ghana,Cape Coast,BuildRight Contractors,EQ-1619,Loader,184.2,37.8,Needs Repair,Steel,143.43 tons,1526439.48,Nile Quarrys,26425497.3,37561344.83,ZAR,partial,2024/01/02 00:00,03/16/24,2024-09-06,174
KEN 11354,Kisumu Waterfront Rehab,Kenya,Mombasa,Apex Infrastucture,EQ-3261,Bulldozer,77.0,64.9,OK,Gravel,98.9 tons,"KES 2,909,990.59",WestStone Material,19723230.7,29139476.18,USD,Pending,2025/07/13 00:00,18-Apr-2026,,12
ZAF 11355,Johannesburg Transit Upgrade,South Africa,Polokwane,Nylestone Construction,EQ-2214,Grader,33.6,55.9,Needs Repair,Steel,277.83 tons,2571569.59,Cemex Supply,15692204.87,14171034.01,NGN,PENDING,14-Nov-2024,2025-03-12,01/07/2025,111
ZAF 11356,Pretoria Civic Build,South Africa,Cape Town,Sahara Build Co,EQ-5949,Crane,-4.9,6.6,Needs Repair,Sand,94 bags,214846.29,Nile Quarrys,7678725.63,7871915.75,GHS,Paid,19-Feb-2023,10/08/23,,12
GHA_11357,Takoradi Logistics Yard,Ghana,Cape Coast,Sahara Build Co,EQ-3315,Loader,196.5,38.4,bad,Steel,about 20,2236473.35,Nile Quarries,78064486.86,68140625.95,USD,PARTIAL,2023-08-08,2024/12/14 00:00,2024-12-08,-6
GHA11358,Sunyani District Road,Ghana,Tema,Deltacore Buildrs,EQ-8157,Crane,195.9,39.6,BAD,Sand,,193272.26,lagos ind. supply,19646217.7,26119945.18,GHS,PARTIAL,2025/09/30 00:00,08/23/26,07/20/26,-34
GHA_11359,Accra Coastal Bypass,Ghana,Ho,Build Rite Contractors,EQ-8318,Excavator,60.1,4.7,needs repair,Limestone,295.65 tons,"169,751",Cemex Supply,8549555.08,8549555.08,ZAR,Delayed,2023/03/09 00:00,08/24/23,02/02/24,162
GHA-11360,Accra Coastal Bypass,Ghana,Accra,DeltaCore Builders,EQ6466,Crane,11.7,48.0,service due,Cement,433.05 tons,1917842.28,Nile Quarries,43826004.32,62316633.38,NGN,paid,2024-04-28,2025/07/01 00:00,,-3
GHA11361,Accra Coastal Bypass,Ghana,Accra,Ubora Construction,EQ-7355,Crane,n/a,45.5,SERVICED,Cement,416842kg,75459.1,weststone materials,"KES 26,169,878",29336225.85,ZAR,delayed,2025/07/07 00:00,2025-09-17,2026/02/02 00:00,138
NGA/11362,Lagos Expressway Upgrade,Nigeria,Abuja,Kentech Engineering,EQ-5260,Loader,228.1,13.5,OK,Limestone,388.36 tons,17453.88,African Steels Trading,26632533.59,24123872.78, NGN,PARTIAL,03/21/25,2025-06-25,12/10/2025,109
NGA11363,Calabar Waterfront Works,Nigeria,Abuja,Kentech Eng,EQ-2022,Bulldozer,39.1,7.2,Needs Repair,Gravel,381 bags,45239.46,West Stone Materials,21360281.56,28324363.15,ngn,Delayed,02/24/24,03-Jul-2025,08/18/25,46
KEN-11364,Nairobi Ring Road Expansion,Kenya,Mombasa,APEX INFRA LTD,EQ-5833,Grader,961.3,8.5,bad,Limestone,87.15 tons,90349.83,African Steels Trading,51462991.95,61409519.75,ZAR,paid,04/05/23,04/03/24,2024-06-06,64
GHA-11365,Tamale Waterline Project,Ghana,Ho,Apex Infrastructure,EQ-6555,Grader,85.4,20.7,ok,Steel,228 bags,2238658.49,Afri Steel Traders,57917693.95,57917693.95,NGN,delayed,2023/05/26 00:00,16/05/2024,2024/05/28 00:00,12
GHA-11366,Takoradi Logistics Yard,Ghana,Cape Coast,Sahara Build Co,EQ-2098,Crane,98.5,18.8,Ok,Sand,423.73 tons,112223.42,Cemex Spply,28375762.57,33126078.21,NGN,Paid,2024-08-25,23-Dec-2024,21-Jan-2025,29
KEN-11367,Mombasa Port Access Road,Kenya,Nairobi,Kubwa Engr,EQ-8334,Crane,114.0,8.8,OK,Limestone,221.13 tons,2955781.28,Kilimanjaro Cment,196412017.94,143954551.11,KES,delayed,2023-03-15,06/08/23,2023-10-20,134
NGA-11368,Port Harcourt Port Link,Nigeria,Calabar,Mara Civil Works,EQ-7514,Loader,145.5,45.9,OK,Steel,445.67 tons,8798.79,Nile Quarrys,841807.85,975693.39,NGN,Pending,2024-07-11,25-Jun-2025,19-Oct-2025,116
GHA-11369,Ho Market Redevelopment,Ghana,Takoradi,BUILDRIGHT CONTRACTORS,EQ-8258,Crane,71.3,43.6,bad,Gravel,389983kg,190439.73,WestStone Material,5747863.23,5641550.42,USD,paid,06/09/25,26/07/2026,22-Jun-2026,-34
ZAF11370,Johannesburg Transit Upgrade,South Africa,Bloemfontein,Prime Span Africa,EQ-6930,Crane,1100.1,,Ok,Sand,71.66 tons,1874434.7,Cape Build Mart,2139399.81,2410404.55,GHS,Delayed,13/10/2024,22-Apr-2025,2025/10/16 00:00,177
ZAF/11371,Bloemfontein Utilities Upgrade,South Africa,Durban,Kentech Eng,,Grader,179.5,70.3,needs repair,Limestone,140 bags,192895.83,Lagos Ind. Supply,162126348.52,179208745.27,ghs,partial,30-Sep-2023,27/02/2024,2024-06-05,99
KEN-1372,Eldoret Industrial Spur,Kenya,Mombasa,Ubora Construction,EQ-8222,Excavator,48.5,131.3,needs repair,Cement,326049kg,3267.63,Cemex Spply,1418451.28,1949391.62,NGN,delayed,2024/04/05 00:00,10/25/24,2024/10/16 00:00,-9
NGA/11373,Port Harcourt Port Link,Nigeria,Ibadan,Build Rite Contractors,,Loader,88.2,842.8,OK,Gravel,101.8 tons,14959802.2,Nile Quarries,31344430.7,30862082.85,NGN,Pending,16/02/2025,2025-11-22,28-Nov-2025,6
NGA_11374,Ibadan Drainage Expansion,Nigeria,Lagos,Deltacore Buildrs,EQ-9481,Bulldozer,178.7,57.9,bad ,Limestone,408 bags,15388795.75,Cemex Supplies,40272855.69,48482442.87,USD,partial,10-Oct-2025,27/12/2025,22/06/2026,177
KEN11375,Nairobi Ring Road Expansion,Kenya,Nairobi,deltacore buildrs,EQ-5827,Grader,176.3,58.6,Needs Repair,Cement,172.29 tons,156583.4,Savanna Aggregate,1406506.17,1406506.17,NGN,Delayed,06/28/23,27/06/2024,2024-06-14,-13
NGA 11376,Abuja Civic Centre Works,Nigeria,Port Harcourt,Ubora Construction,EQ-4412,Bulldozer,54.2,23.0,needs repair,Sand,266 bags,154118.22,Savanna Aggregate,34294719.39,49975284.66,KES,Pending,2026-02-05,2026/06/06 00:00,2026-08-02,57
NGA/11377,Jos Regional Access Road,Nigeria,Abuja,Kentech Engineering,EQ-2100,Bulldozer,,42.7, needs repair,Gravel,194.45 tons,15202.49,Afri Steel Traders,31230778.5,37390305.3,NGN,PARTIAL,2024/09/26 00:00,03-Dec-2025,14-Jul-2026,223
KEN/11378,Machakos Estate Infrastructure,Kenya,Nakuru,Apex Infrastucture,EQ-1399,Grader,235.8,56.8,ok ,Sand,328.43 tons,1520318.53,Afri Steel Traders,30107532.04,45718161.55,GHS,Pending,05/15/23,12/31/23,23/01/2024,23
KEN-1379,Thika Bridge Works,Kenya,Nakuru,Apex Infrastucture,EQ1853,Bulldozer,145.9,,running,Limestone,246.56 tons,2320375.47,Kilimanjaro Cment,146528096.67,210023068.83,GHS,Delayed,12-Sep-2023,04/02/2025,2025-07-11,157
GHA11380,Tamale Waterline Project,Ghana,Sunyani,Apex Infra Ltd,EQ-3440,Bulldozer,158.6,76.6,BAD,Steel,98 bags,unknown,Afri Steel Traders,unknown,429237.68,GHS,delayed,2023/02/12 00:00,2023-07-04,08/16/23,43
KEN_11381,Thika Bridge Works,Kenya,Nakuru,Sahara Build Co,EQ-8614,Grader,155.6,50.0,BAD,Sand,about 20,1073700.43,Kilimanjaro Cement,1631270.44,1833043.01,KES,partial,12/08/2024,24-Feb-2025,2025/01/19 00:00,-36
ZAF/11382,Polokwane Industrial Estate,South Africa,Pretoria,sahara build co,EQ-6158,Excavator,167.8,71.9,service due,Gravel,381308kg,unknown,WestStone Material,1032643.54,821190.73,GHS,Delayed,2023/08/02 00:00,13/08/2024,29-Sep-2024,two
ZAF 11383,Cape Town Coastal Works,South Africa,Cape Town,Deltacore Buildrs,EQ-9104,Crane,-53.8,41.2,service-needed,Gravel,413714kg,3616563.52,Kilimanjaro Cment,24172349.65,24172349.65,KES,delayed,08-Feb-2025,12/01/25,2025-12-02,1
GHA-1384,Tamale Waterline Project,Ghana,Kumasi,Kubwa Engr,EQ-2394,Grader,234.9,67.6,ok,Limestone,94.7 tons,37638.64,WestStone Material,36793747.84,39990622.62,USD,partial,30/12/2024,2026/05/30 00:00,16-Nov-2026,170
ZAF_11385,polokwane industrial estate,South Africa,Port Elizabeth,Mara Civil Works,EQ-1704,Loader,95.3,10.2,Needs Repair,Limestone,206 bags,"ZAR 1,944,678.32",Lagos Ind. Supply,16669312.55,14508661.54,ZAR,Pending,2025/10/26 00:00,22/02/2027,2027/05/27 00:00,94
ZAF 11386,Polokwane Industrial Estate,South Africa,Durban,Ubora Constructions,EQ-3459,Bulldozer,2.4,51.0,BAD,Limestone,338860kg,87200.3,Nile Quarries,1764798.27,1521448.58,KES,Paid,25/09/2025,18-Nov-2025,01/18/26,61
KEN 11387,Nakuru Junction Upgrade,Kenya,Nairobi,apex infrastructure,EQ-9912,Bulldozer,192.5,27.3,ok,Cement,164524kg,"KES 1,220,127.61",West Stone Materials,7404098.73,8878035.75,kes,PENDING,10-Jan-2024,11/02/2025,2025/01/29 00:00,-13
KEN11388,Thika Bridge Works,Kenya,Nairobi,APEX INFRASTUCTURE,EQ-6447,Grader,20.3,,Needs Repair,Sand,192.16 tons,3073038.64,Terramix Logistcs,177872905.57,128808681.94,GHS,Pending,10/10/23,25/03/2025,2025/09/08 00:00,two
NGA-1389,Benin City Flyover Phase,Nigeria,Abuja,Ubora Construction,EQ-1858,Bulldozer,139.4,70.0,ok ,Limestone,288 bags,59875.9,African Steels Trading,989619.89,989619.89,GHS,partial,07/25/24,2025/07/24 00:00,14/06/2025,-40
ZAF-11390,Durban Freight Corridor,South Africa,Bloemfontein,Kubwa Engineering,EQ-6105,Excavator,138.4,54.7,service-needed,Gravel,,"USD 187,423.71",Nile Quarrys,9639537.62,8629312.15,NGN,PARTIAL,2024-03-22,06/30/25,2025-10-23,115
GHA 11391,Kumasi Interchange Works,Ghana,Accra,Kentech Eng,EQ-1281,Loader,4.7,55.3,running,Gravel,291497kg,191299.98,Nile Quarries,200020788.9,195494116.53,USD,paid,2024/09/11 00:00,2026-02-24,2026/02/23 00:00,-1
GHA-11392,Takoradi Logistics Yard,Ghana,Ho,Ubora Constructions,EQ-9300,Loader,116.3,8.8,OK,Limestone,33 bags,1414377.7,Terramix Logistcs,2278904.95,2970784.35,ZAR,partial,07/03/25,25-Jun-2026,,-15
ZAF-11393,Port Elizabeth Harbour Road,South Africa,Polokwane,Kubwa Engineering,EQ-1418,Excavator,19.5,0.6,service-needed,Steel,182 bags,"ZAR 1,058,564.96",Nile Quarries,1114081.43,1649995.58,KES,Paid,22-Jan-2025,09/23/25,09/03/2026,167
NGA-1394,ibadan drainage expansion,Nigeria,Kano,Sahara Build Co,,Excavator,71.4,none,service due,Gravel,30424kg,13457387.44,Cape Build Mart,2130848.83,3270417.51,ZAR,Pending,14-Mar-2026,17-Jun-2026,2026-06-19,2
KEN11395,Eldoret Industrial Spur,Kenya,Eldoret,Kentech Eng,EQ-3930,Loader,75.6,70.3,ok,Sand,310692kg,239516.28,African Steel Traders,22971242.89,25871501.38,NGN,delayed,09/26/25,30-Jan-2027,12/03/2027,41
GHA/11396,Ho Market Redevelopment,Ghana,Takoradi,Build Rite Contractors,EQ-7056,Grader,-28.5,75.2,ok,Sand,277.47 tons,"USD 111,913.16",WestStone Material,1913343.23,2500330.37,GHS,Delayed,02/05/24,03/03/2024,2024/05/31 00:00,89
ZAF-11397,Cape Town Coastal Works,South Africa,Port Elizabeth,Kubwa Engr,EQ-9341,Loader,79.7,55.6,BAD,Steel,345 bags,117177.67,Nile Quarries,197729917.98,287736357.14,USD,partial,08/25/25,2025-11-03,01-Mar-2026,118
ZAF11398,Pretoria Civic Build,South Africa,Durban,Kubwa Engineering,EQ-2988,Bulldozer,177.0,13.2,service due,Limestone,359.75 tons,298881.25,Cemex Supplies,5629888.0,4646418.27,ZAR,Pending,01/06/2025,10-Dec-2025,,12
ZAF11399,Johannesburg Transit Upgrade,South Africa,Polokwane,Ubora Constructions,EQ-9477,Excavator,51.7,72.0,Degraded,Limestone,294607kg,64811.48,Cemex Supply,16406198.3,20377294.54,GHS,Delayed,2023-08-21,07-Feb-2024,2024/03/05 00:00,27
NGA/11400,Port Harcourt Port Link,Nigeria,Ibadan,PrimeSpan Africa,EQ-8095,Grader,64.5,699.2,bad,Gravel,163726kg,6897956.42,African Steel Traders,22986396.81,26878738.77,KES,Pending,10/02/2023,2024-02-23,2024-06-06,15
ZAF-11401,Pretoria Civic Build,South Africa,Bloemfontein,PrimeSpan Africa,EQ-4882,Grader,87.9,12.9,Needs Repair,Cement,445905kg,1410243.15,Cemex Supply,57227518.68,86995218.99,zar,delayed,12/03/2023,2024/07/14 00:00,01/01/25,171
GHA_11402,Tamale Waterline Project,Ghana,Cape Coast,PrimeSpan Africa,EQ-6993,Loader,14.1,10.4,Needs Repair,Gravel,257.77 tons,2176804.39,WestStone Materials,82385294.14,61984459.14,USD,paid,22-Aug-2025,09/17/25,26-Jan-2026,131
ZAF/11403,Port Elizabeth Harbour Road,South Africa,Durban,NileStone Construction,EQ-1814,Bulldozer,2051.5,17.1,needs repair,Gravel,,1518229.7,KILIMANJARO CMENT,197920726.21,197920726.21,KES,Paid,2025/07/28 00:00,07/14/26,14-Oct-2026,92
ZAF-11404,Johannesburg Transit Upgrade,South Africa,Durban,DeltaCore Builders,EQ3039,Bulldozer,10.4,46.1,BAD,Limestone,40262kg,"ZAR 2,607,675.31",Savanna Aggregates,24865192.83,36901168.78,NGN,Delayed,07/05/2025,2025/10/31 00:00,2025-10-15,-16
KEN/11405,Machakos Estate Infrastructure,Kenya,Kisumu,DeltaCore Builders,,Bulldozer,79.5,56.0, needs repair,Gravel,296 bags,122317.35,WestStone Material,1834062.95,2690988.23,KES,pending,13/07/2025,12/11/25,15/04/2026,125
KEN11406,Nairobi Ring Road Expansion,Kenya,Eldoret,Kubwa Engineering,EQ-1530,Loader,229.3,126.1, needs repair,Sand,4.29 tons,"KES 280,453.96",Lagos Ind. Supply,1966524.58,1440281.64,GHS,PENDING,2024-10-24,27-Oct-2025,27-Oct-2025,N/A
GHA11407,accra coastal bypass,Ghana,Takoradi,Ubora Construction,EQ-9002,Bulldozer,2.8,64.8,ok ,Gravel,47.8 tons,"USD 82,393.64",Lagos Industrial Supply,2020990.8,3017851.0,NGN,PARTIAL,08/05/2024,23-Feb-2025,03/19/25,24
ZAF/10846,Port Harcourt Port Link,Nigeria,Jos,Mara Civil Works,EQ-5345,Excavator,208.7,42.9,DEGRADED,Steel,191592kg,16051969.05,WestStone Material,34652406.27,29080750.99,GHS,paid,2025-12-25,04-Sep-2026,07-Jan-2027,125
ZAF_11409,Polokwane Industrial Estate,South Africa,Johannesburg,Kentech Engineering,EQ-8480,Loader,221.4,9.0,Needs Repair,Limestone,440643kg,446301.08,WestStone Materials,13324322.48,21355739.55,GHS,Paid,2023-11-22,14-Jan-2025,2025/03/07 00:00,52
ZAF 11410,Johannesburg Transit Upgrade,South Africa,Polokwane,PrimeSpan Africa,EQ-4630,Bulldozer,117.5,5.1,OK,Sand,299 bags,1623505.99,Nile Quarries,690480.71,855811.07,KES,Pending,2026-03-07,2026-09-22,02/04/27,120
GHA_11411,Tema Container Road,Ghana,Ho,Mara Civil Wroks,EQ-5093,Excavator,186.3,46.3,degraded,Cement,228491kg,unknown,Terramix Logistcs,67548952.92,99038124.01,GHS,Paid,11/18/23,08-Jul-2024,2024/12/10 00:00,120
NGA-11412,Abuja Civic Centre Works,Nigeria,Enugu,Kentech Eng,,Loader,73.1,66.0,degraded,Cement,184 bags,"usd 104,862.24",African Steels Trading,20667603.12,21039662.63,ZAR,PARTIAL,07/16/25,2026/03/14 00:00,2026/05/20 00:00,67
